Opção,Ano,Categoria,Cultivar,Quantidade(Kg.)
Viniferas,1982,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1982,BRANCAS E ROSADAS,Trebbiano,20.630.475
Viniferas,1982,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1982,BRANCAS E ROSADAS,Verdea,305
Viniferas,1982,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1982,BRANCAS E ROSADAS,Verdiso,24.470
Viniferas,1982,BRANCAS E ROSADAS,Vermentino,717
Viniferas,1982,BRANCAS E ROSADAS,Vernaccia,428.996
Viniferas,1982,BRANCAS E ROSADAS,Viogner,-
Viniferas,1982,BRANCAS E ROSADAS,Viognier,-
Viniferas,1982,BRANCAS E ROSADAS,Outras(3),-
Viniferas,1983,TINTAS,-,22.168.465
Viniferas,1983,TINTAS,Alicante Bouschet,-
Viniferas,1983,TINTAS,Ancelota,-
Viniferas,1983,TINTAS,Aramon,-
Viniferas,1983,TINTAS,Alfrocheiro,-
Viniferas,1983,TINTAS,Arinarnoa,-
Viniferas,1983,TINTAS,Aspirant Bouschet,-
Viniferas,1983,TINTAS,Barbera,7.521.496
Viniferas,1983,TINTAS,Bonarda,1.502.343
Viniferas,1983,TINTAS,Cabernet Franc,7.437.092
Viniferas,1983,TINTAS,Cabernet Sauvignon,7.700
Viniferas,1983,TINTAS,Caladoc,-
Viniferas,1983,TINTAS,Campanario,-
Viniferas,1983,TINTAS,Canaiolo,403.013
Viniferas,1983,TINTAS,Carignan,463
Viniferas,1983,TINTAS,Carmenere,19.499
Viniferas,1983,TINTAS,Castelão,-
Viniferas,1983,TINTAS,Corvina,-
Viniferas,1983,TINTAS,Croatina,-
Viniferas,1983,TINTAS,Cinsaut,11.047
Viniferas,1983,TINTAS,Dom Felder,-
Viniferas,1983,TINTAS,Dolcetto,-
Viniferas,1983,TINTAS,Durif,3.052
Viniferas,1983,TINTAS,Egiodola,-
Viniferas,1983,TINTAS,Ekigaina,-
Viniferas,1983,TINTAS,Festival (Sugraone),-
Viniferas,1983,TINTAS,Franconia,-
Viniferas,1983,TINTAS,Freisa,213
Viniferas,1983,TINTAS,Gamay St Romain,430.780
Viniferas,1983,TINTAS,Gamay Beaujolais,-
Viniferas,1983,TINTAS,Grand Noir,-
Viniferas,1983,TINTAS,Grenache,12.094
Viniferas,1983,TINTAS,Jaen,-
Viniferas,1983,TINTAS,Lagrein,-
Viniferas,1983,TINTAS,Lambrusco,13.145
Viniferas,1983,TINTAS,Malbec,18.205
Viniferas,1983,TINTAS,Marzemina,115.906
Viniferas,1983,TINTAS,Merlot,3.099.201
Viniferas,1983,TINTAS,Marselan,-
Viniferas,1983,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1983,TINTAS,Molinera,-
Viniferas,1983,TINTAS,Montepulciano,-
Viniferas,1983,TINTAS,Moscato Bailey,-
Viniferas,1983,TINTAS,Napa Gamay,-
Viniferas,1983,TINTAS,Nebbiolo,-
Viniferas,1983,TINTAS,Petit Verdot,-
Viniferas,1983,TINTAS,Petite Sirah,836.158
Viniferas,1983,TINTAS,Pinotage,-
Viniferas,1983,TINTAS,Pinot Noir,14.049
Viniferas,1983,TINTAS,Pinot Saint George,-
Viniferas,1983,TINTAS,Piriquita,-
Viniferas,1983,TINTAS,Primitivo,-
Viniferas,1983,TINTAS,Rebo,-
Viniferas,1983,TINTAS,Refosco,-
Viniferas,1983,TINTAS,Rondinella,-
Viniferas,1983,TINTAS,Ruby Cabernet,-
Viniferas,1983,TINTAS,Sangiovese,173.104
Viniferas,1983,TINTAS,Saperavi,-
Viniferas,1983,TINTAS,Sira (falsa),484.585
Viniferas,1983,TINTAS,Tannat,65.320
Viniferas,1983,TINTAS,Tempranillo,-
Viniferas,1983,TINTAS,Teroldego,-
Viniferas,1983,TINTAS,Torrontes,-
Viniferas,1983,TINTAS,Tinta Barroca,-
Viniferas,1983,TINTAS,Tinta Roriz,-
Viniferas,1983,TINTAS,Touriga Francesa,-
Viniferas,1983,TINTAS,Touriga Nacional,-
Viniferas,1983,TINTAS,Tinta Madeira,-
Viniferas,1983,TINTAS,Tintoria,-
Viniferas,1983,TINTAS,Trincdeira,-
Viniferas,1983,TINTAS,Trousseau,-
Viniferas,1983,TINTAS,Zinfandel,-
Viniferas,1983,TINTAS,Outras1,-
Viniferas,1983,BRANCAS E ROSADAS,-,32.040.687
Viniferas,1983,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1983,BRANCAS E ROSADAS,Aligote,756
Viniferas,1983,BRANCAS E ROSADAS,Altesse,12.938
Viniferas,1983,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1983,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1983,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,1983,BRANCAS E ROSADAS,Burger,-
Viniferas,1983,BRANCAS E ROSADAS,Chardonnay,12.370
Viniferas,1983,BRANCAS E ROSADAS,Chasselas,34.988
Viniferas,1983,BRANCAS E ROSADAS,Chenin Blanc,14.681
Viniferas,1983,BRANCAS E ROSADAS,Clairette(1),5.834
Viniferas,1983,BRANCAS E ROSADAS,Colombard,-
Viniferas,1983,BRANCAS E ROSADAS,Flora,28.568
Viniferas,1983,BRANCAS E ROSADAS,Garganega,-
Viniferas,1983,BRANCAS E ROSADAS,Gewurztraminer,2.438
Viniferas,1983,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1983,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1983,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1983,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia,1.526.008
Viniferas,1983,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1983,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1983,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1983,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato Branco,9.067.746
Viniferas,1983,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1983,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1983,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1983,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1983,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1983,BRANCAS E ROSADAS,Ora,-
Viniferas,1983,BRANCAS E ROSADAS,Palomino,7.328
Viniferas,1983,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1983,BRANCAS E ROSADAS,Peverella,1.375.905
Viniferas,1983,BRANCAS E ROSADAS,Pinot Blanc,9.076
Viniferas,1983,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1983,BRANCAS E ROSADAS,Prosecco,8.211
Viniferas,1983,BRANCAS E ROSADAS,Red Veltliner,1.499
Viniferas,1983,BRANCAS E ROSADAS,Riesling Italico,3.402.460
Viniferas,1983,BRANCAS E ROSADAS,Riesling Renano,-
Viniferas,1983,BRANCAS E ROSADAS,Sauvignon Blanc(2),109.219
Viniferas,1983,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1983,BRANCAS E ROSADAS,Seara Nova,165
Viniferas,1983,BRANCAS E ROSADAS,Semillon,2.868.842
Viniferas,1983,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1983,BRANCAS E ROSADAS,Sylvaner,34.377
Viniferas,1983,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1983,BRANCAS E ROSADAS,Trebbiano,13.105.231
Viniferas,1983,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1983,BRANCAS E ROSADAS,Verdea,1.315
Viniferas,1983,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1983,BRANCAS E ROSADAS,Verdiso,9.251
Viniferas,1983,BRANCAS E ROSADAS,Vermentino,17.866
Viniferas,1983,BRANCAS E ROSADAS,Vernaccia,383.615
Viniferas,1983,BRANCAS E ROSADAS,Viogner,-
Viniferas,1983,BRANCAS E ROSADAS,Viognier,-
Viniferas,1983,BRANCAS E ROSADAS,Outras(3),-
Viniferas,1984,TINTAS,-,22.290.855
Viniferas,1984,TINTAS,Alicante Bouschet,3.226
Viniferas,1984,TINTAS,Ancelota,-
Viniferas,1984,TINTAS,Aramon,-
Viniferas,1984,TINTAS,Alfrocheiro,-
Viniferas,1984,TINTAS,Arinarnoa,-
Viniferas,1984,TINTAS,Aspirant Bouschet,-
Viniferas,1984,TINTAS,Barbera,5.947.760
Viniferas,1984,TINTAS,Bonarda,1.164.038
Viniferas,1984,TINTAS,Cabernet Franc,7.286.708
Viniferas,1984,TINTAS,Cabernet Sauvignon,46.979
Viniferas,1984,TINTAS,Caladoc,-
Viniferas,1984,TINTAS,Campanario,910
Viniferas,1984,TINTAS,Canaiolo,345.227
Viniferas,1984,TINTAS,Carignan,546
Viniferas,1984,TINTAS,Carmenere,123.660
Viniferas,1984,TINTAS,Castelão,-
Viniferas,1984,TINTAS,Corvina,-
Viniferas,1984,TINTAS,Croatina,-
Viniferas,1984,TINTAS,Cinsaut,13.522
Viniferas,1984,TINTAS,Dom Felder,-
Viniferas,1984,TINTAS,Dolcetto,-
Viniferas,1984,TINTAS,Durif,-
Viniferas,1984,TINTAS,Egiodola,-
Viniferas,1984,TINTAS,Ekigaina,-
Viniferas,1984,TINTAS,Festival (Sugraone),-
Viniferas,1984,TINTAS,Franconia,-
Viniferas,1984,TINTAS,Freisa,-
Viniferas,1984,TINTAS,Gamay St Romain,519.843
Viniferas,1984,TINTAS,Gamay Beaujolais,-
Viniferas,1984,TINTAS,Grand Noir,-
Viniferas,1984,TINTAS,Grenache,16.473
Viniferas,1984,TINTAS,Jaen,-
Viniferas,1984,TINTAS,Lagrein,-
Viniferas,1984,TINTAS,Lambrusco,28.317
Viniferas,1984,TINTAS,Malbec,22.839
Viniferas,1984,TINTAS,Marzemina,231.695
Viniferas,1984,TINTAS,Merlot,4.939.522
Viniferas,1984,TINTAS,Marselan,-
Viniferas,1984,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1984,TINTAS,Molinera,-
Viniferas,1984,TINTAS,Montepulciano,-
Viniferas,1984,TINTAS,Moscato Bailey,-
Viniferas,1984,TINTAS,Napa Gamay,107.495
Viniferas,1984,TINTAS,Nebbiolo,-
Viniferas,1984,TINTAS,Petit Verdot,-
Viniferas,1984,TINTAS,Petite Sirah,33.693
Viniferas,1984,TINTAS,Pinotage,5.861
Viniferas,1984,TINTAS,Pinot Noir,37.268
Viniferas,1984,TINTAS,Pinot Saint George,-
Viniferas,1984,TINTAS,Piriquita,-
Viniferas,1984,TINTAS,Primitivo,-
Viniferas,1984,TINTAS,Rebo,-
Viniferas,1984,TINTAS,Refosco,-
Viniferas,1984,TINTAS,Rondinella,-
Viniferas,1984,TINTAS,Ruby Cabernet,204
Viniferas,1984,TINTAS,Sangiovese,173.005
Viniferas,1984,TINTAS,Saperavi,-
Viniferas,1984,TINTAS,Sira (falsa),1.176.744
Viniferas,1984,TINTAS,Tannat,65.320
Viniferas,1984,TINTAS,Tempranillo,-
Viniferas,1984,TINTAS,Teroldego,-
Viniferas,1984,TINTAS,Torrontes,-
Viniferas,1984,TINTAS,Tinta Barroca,-
Viniferas,1984,TINTAS,Tinta Roriz,-
Viniferas,1984,TINTAS,Touriga Francesa,-
Viniferas,1984,TINTAS,Touriga Nacional,-
Viniferas,1984,TINTAS,Tinta Madeira,-
Viniferas,1984,TINTAS,Tintoria,-
Viniferas,1984,TINTAS,Trincdeira,-
Viniferas,1984,TINTAS,Trousseau,-
Viniferas,1984,TINTAS,Zinfandel,-
Viniferas,1984,TINTAS,Outras1,-
Viniferas,1984,BRANCAS E ROSADAS,-,41.615.070
Viniferas,1984,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1984,BRANCAS E ROSADAS,Aligote,938
Viniferas,1984,BRANCAS E ROSADAS,Altesse,15.903
Viniferas,1984,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1984,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1984,BRANCAS E ROSADAS,Auxerrois,-
Viniferas,1984,BRANCAS E ROSADAS,Burger,-
Viniferas,1984,BRANCAS E ROSADAS,Chardonnay,17.191
Viniferas,1984,BRANCAS E ROSADAS,Chasselas,48.466
Viniferas,1984,BRANCAS E ROSADAS,Chenin Blanc,14.678
Viniferas,1984,BRANCAS E ROSADAS,Clairette(1),11.168
Viniferas,1984,BRANCAS E ROSADAS,Colombard,-
Viniferas,1984,BRANCAS E ROSADAS,Flora,28.570
Viniferas,1984,BRANCAS E ROSADAS,Garganega,-
Viniferas,1984,BRANCAS E ROSADAS,Gewurztraminer,8.573
Viniferas,1984,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1984,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1984,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1984,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1984,BRANCAS E ROSADAS,Malvasia,1.886.676
Viniferas,1984,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1984,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1984,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1984,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1984,BRANCAS E ROSADAS,Malvasia di Candia,7.318
Viniferas,1984,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1984,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1984,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato Branco,11.156.471
Viniferas,1984,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1984,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1984,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1984,BRANCAS E ROSADAS,Muller Thurgau,-
Viniferas,1984,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1984,BRANCAS E ROSADAS,Ora,-
Viniferas,1984,BRANCAS E ROSADAS,Palomino,19.500
Viniferas,1984,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1984,BRANCAS E ROSADAS,Peverella,1.288.629
Viniferas,1984,BRANCAS E ROSADAS,Pinot Blanc,15.611
Viniferas,1984,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1984,BRANCAS E ROSADAS,Prosecco,9.327
Viniferas,1984,BRANCAS E ROSADAS,Red Veltliner,2.440
Viniferas,1984,BRANCAS E ROSADAS,Riesling Italico,4.557.416
Viniferas,1984,BRANCAS E ROSADAS,Riesling Renano,5.224
Viniferas,1984,BRANCAS E ROSADAS,Sauvignon Blanc(2),65.207
Viniferas,1984,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1984,BRANCAS E ROSADAS,Seara Nova,425
Viniferas,1984,BRANCAS E ROSADAS,Semillon,3.930.216
Viniferas,1984,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1984,BRANCAS E ROSADAS,Sylvaner,41.038
Viniferas,1984,BRANCAS E ROSADAS,Tocai Friulano,-
Viniferas,1984,BRANCAS E ROSADAS,Trebbiano,17.582.216
Viniferas,1984,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1984,BRANCAS E ROSADAS,Verdea,-
Viniferas,1984,BRANCAS E ROSADAS,Verdelho,-
Viniferas,1984,BRANCAS E ROSADAS,Verdiso,46.048
Viniferas,1984,BRANCAS E ROSADAS,Vermentino,29.380
Viniferas,1984,BRANCAS E ROSADAS,Vernaccia,826.441
Viniferas,1984,BRANCAS E ROSADAS,Viogner,-
Viniferas,1984,BRANCAS E ROSADAS,Viognier,-
Viniferas,1984,BRANCAS E ROSADAS,Outras(3),-
Viniferas,1985,TINTAS,-,30.195.343
Viniferas,1985,TINTAS,Alicante Bouschet,6.807
Viniferas,1985,TINTAS,Ancelota,-
Viniferas,1985,TINTAS,Aramon,37.384
Viniferas,1985,TINTAS,Alfrocheiro,-
Viniferas,1985,TINTAS,Arinarnoa,-
Viniferas,1985,TINTAS,Aspirant Bouschet,-
Viniferas,1985,TINTAS,Barbera,7.290.172
Viniferas,1985,TINTAS,Bonarda,1.754.291
Viniferas,1985,TINTAS,Cabernet Franc,10.342.293
Viniferas,1985,TINTAS,Cabernet Sauvignon,149.527
Viniferas,1985,TINTAS,Caladoc,-
Viniferas,1985,TINTAS,Campanario,1.660
Viniferas,1985,TINTAS,Canaiolo,455.665
Viniferas,1985,TINTAS,Carignan,1.733
Viniferas,1985,TINTAS,Carmenere,89.699
Viniferas,1985,TINTAS,Castelão,-
Viniferas,1985,TINTAS,Corvina,-
Viniferas,1985,TINTAS,Croatina,-
Viniferas,1985,TINTAS,Cinsaut,7.195
Viniferas,1985,TINTAS,Dom Felder,-
Viniferas,1985,TINTAS,Dolcetto,-
Viniferas,1985,TINTAS,Durif,-
Viniferas,1985,TINTAS,Egiodola,-
Viniferas,1985,TINTAS,Ekigaina,-
Viniferas,1985,TINTAS,Festival (Sugraone),-
Viniferas,1985,TINTAS,Franconia,-
Viniferas,1985,TINTAS,Freisa,4.208
Viniferas,1985,TINTAS,Gamay St Romain,895.817
Viniferas,1985,TINTAS,Gamay Beaujolais,48.410
Viniferas,1985,TINTAS,Grand Noir,27.537
Viniferas,1985,TINTAS,Grenache,-
Viniferas,1985,TINTAS,Jaen,-
Viniferas,1985,TINTAS,Lagrein,-
Viniferas,1985,TINTAS,Lambrusco,14.360
Viniferas,1985,TINTAS,Malbec,39.347
Viniferas,1985,TINTAS,Marzemina,352.748
Viniferas,1985,TINTAS,Merlot,6.965.153
Viniferas,1985,TINTAS,Marselan,-
Viniferas,1985,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1985,TINTAS,Molinera,-
Viniferas,1985,TINTAS,Montepulciano,-
Viniferas,1985,TINTAS,Moscato Bailey,-
Viniferas,1985,TINTAS,Napa Gamay,9.665
Viniferas,1985,TINTAS,Nebbiolo,-
Viniferas,1985,TINTAS,Petit Verdot,-
Viniferas,1985,TINTAS,Petite Sirah,73.075
Viniferas,1985,TINTAS,Pinotage,15.236
Viniferas,1985,TINTAS,Pinot Noir,127.953
Viniferas,1985,TINTAS,Pinot Saint George,-
Viniferas,1985,TINTAS,Piriquita,-
Viniferas,1985,TINTAS,Primitivo,-
Viniferas,1985,TINTAS,Rebo,-
Viniferas,1985,TINTAS,Refosco,-
Viniferas,1985,TINTAS,Rondinella,-
Viniferas,1985,TINTAS,Ruby Cabernet,426
Viniferas,1985,TINTAS,Sangiovese,144.839
Viniferas,1985,TINTAS,Saperavi,-
Viniferas,1985,TINTAS,Sira (falsa),1.272.377
Viniferas,1985,TINTAS,Tannat,43.800
Viniferas,1985,TINTAS,Tempranillo,-
Viniferas,1985,TINTAS,Teroldego,-
Viniferas,1985,TINTAS,Torrontes,-
Viniferas,1985,TINTAS,Tinta Barroca,-
Viniferas,1985,TINTAS,Tinta Roriz,-
Viniferas,1985,TINTAS,Touriga Francesa,-
Viniferas,1985,TINTAS,Touriga Nacional,-
Viniferas,1985,TINTAS,Tinta Madeira,2.508
Viniferas,1985,TINTAS,Tintoria,21.260
Viniferas,1985,TINTAS,Trincdeira,-
Viniferas,1985,TINTAS,Trousseau,-
Viniferas,1985,TINTAS,Zinfandel,198
Viniferas,1985,TINTAS,Outras1,-
Viniferas,1985,BRANCAS E ROSADAS,-,66.103.513
Viniferas,1985,BRANCAS E ROSADAS,Aliatico,-
Viniferas,1985,BRANCAS E ROSADAS,Aligote,-
Viniferas,1985,BRANCAS E ROSADAS,Altesse,36.111
Viniferas,1985,BRANCAS E ROSADAS,Alvarinho,-
Viniferas,1985,BRANCAS E ROSADAS,Arriloba,-
Viniferas,1985,BRANCAS E ROSADAS,Auxerrois,2.020
Viniferas,1985,BRANCAS E ROSADAS,Burger,2.665
Viniferas,1985,BRANCAS E ROSADAS,Chardonnay,191.484
Viniferas,1985,BRANCAS E ROSADAS,Chasselas,160.169
Viniferas,1985,BRANCAS E ROSADAS,Chenin Blanc,40.276
Viniferas,1985,BRANCAS E ROSADAS,Clairette(1),13.929
Viniferas,1985,BRANCAS E ROSADAS,Colombard,-
Viniferas,1985,BRANCAS E ROSADAS,Flora,53.233
Viniferas,1985,BRANCAS E ROSADAS,Garganega,-
Viniferas,1985,BRANCAS E ROSADAS,Gewurztraminer,88.037
Viniferas,1985,BRANCAS E ROSADAS,Gouveio,-
Viniferas,1985,BRANCAS E ROSADAS,Gros Manseng,-
Viniferas,1985,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),-
Viniferas,1985,BRANCAS E ROSADAS,Maccabeo,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia,3.422.293
Viniferas,1985,BRANCAS E ROSADAS,Malvasia Amarela,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia Bianca,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia Chianti,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia Verde,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia di Candia,-
Viniferas,1985,BRANCAS E ROSADAS,Malvasia Istriana,-
Viniferas,1985,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,-
Viniferas,1985,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato Branco,18.464.456
Viniferas,1985,BRANCAS E ROSADAS,Moscato Canelli,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato Giallo,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato Nazareno,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato Bianco R2,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato de Alexandria,-
Viniferas,1985,BRANCAS E ROSADAS,Moscato Rosado,-
Viniferas,1985,BRANCAS E ROSADAS,Muscat à Petits Grains,-
Viniferas,1985,BRANCAS E ROSADAS,Muller Thurgau,2.028
Viniferas,1985,BRANCAS E ROSADAS,Muscadelle,-
Viniferas,1985,BRANCAS E ROSADAS,Ora,-
Viniferas,1985,BRANCAS E ROSADAS,Palomino,30.395
Viniferas,1985,BRANCAS E ROSADAS,Petit Manseng,-
Viniferas,1985,BRANCAS E ROSADAS,Peverella,2.630.718
Viniferas,1985,BRANCAS E ROSADAS,Pinot Blanc,129.010
Viniferas,1985,BRANCAS E ROSADAS,Pinot Gris,-
Viniferas,1985,BRANCAS E ROSADAS,Prosecco,108.830
Viniferas,1985,BRANCAS E ROSADAS,Red Veltliner,4.689
Viniferas,1985,BRANCAS E ROSADAS,Riesling Italico,7.207.668
Viniferas,1985,BRANCAS E ROSADAS,Riesling Renano,163.005
Viniferas,1985,BRANCAS E ROSADAS,Sauvignon Blanc(2),190.061
Viniferas,1985,BRANCAS E ROSADAS,Sauvignon Gris,-
Viniferas,1985,BRANCAS E ROSADAS,Seara Nova,1.640
Viniferas,1985,BRANCAS E ROSADAS,Semillon,7.393.292
Viniferas,1985,BRANCAS E ROSADAS,Schonburger,-
Viniferas,1985,BRANCAS E ROSADAS,Sylvaner,73.591
Viniferas,1985,BRANCAS E ROSADAS,Tocai Friulano,923
Viniferas,1985,BRANCAS E ROSADAS,Trebbiano,24.178.593
Viniferas,1985,BRANCAS E ROSADAS,Trebbiano Toscano,-
Viniferas,1985,BRANCAS E ROSADAS,Verdea,-
Viniferas,1985,BRANCAS E ROSADAS,Verdelho,7.900
Viniferas,1985,BRANCAS E ROSADAS,Verdiso,23.684
Viniferas,1985,BRANCAS E ROSADAS,Vermentino,32.124
Viniferas,1985,BRANCAS E ROSADAS,Vernaccia,1.450.663
Viniferas,1985,BRANCAS E ROSADAS,Viogner,-
Viniferas,1985,BRANCAS E ROSADAS,Viognier,-
Viniferas,1985,BRANCAS E ROSADAS,Outras(3),26
Viniferas,1986,TINTAS,-,18.736.158
Viniferas,1986,TINTAS,Alicante Bouschet,6.677
Viniferas,1986,TINTAS,Ancelota,-
Viniferas,1986,TINTAS,Aramon,-
Viniferas,1986,TINTAS,Alfrocheiro,-
Viniferas,1986,TINTAS,Arinarnoa,-
Viniferas,1986,TINTAS,Aspirant Bouschet,-
Viniferas,1986,TINTAS,Barbera,3.553.090
Viniferas,1986,TINTAS,Bonarda,877.037
Viniferas,1986,TINTAS,Cabernet Franc,6.403.968
Viniferas,1986,TINTAS,Cabernet Sauvignon,539.711
Viniferas,1986,TINTAS,Caladoc,-
Viniferas,1986,TINTAS,Campanario,845
Viniferas,1986,TINTAS,Canaiolo,271.645
Viniferas,1986,TINTAS,Carignan,1.508
Viniferas,1986,TINTAS,Carmenere,61.422
Viniferas,1986,TINTAS,Castelão,-
Viniferas,1986,TINTAS,Corvina,-
Viniferas,1986,TINTAS,Croatina,-
Viniferas,1986,TINTAS,Cinsaut,2.446
Viniferas,1986,TINTAS,Dom Felder,-
Viniferas,1986,TINTAS,Dolcetto,-
Viniferas,1986,TINTAS,Durif,-
Viniferas,1986,TINTAS,Egiodola,-
Viniferas,1986,TINTAS,Ekigaina,-
Viniferas,1986,TINTAS,Festival (Sugraone),-
Viniferas,1986,TINTAS,Franconia,-
Viniferas,1986,TINTAS,Freisa,-
Viniferas,1986,TINTAS,Gamay St Romain,788.089
Viniferas,1986,TINTAS,Gamay Beaujolais,-
Viniferas,1986,TINTAS,Grand Noir,21
Viniferas,1986,TINTAS,Grenache,15.851
Viniferas,1986,TINTAS,Jaen,-
Viniferas,1986,TINTAS,Lagrein,-
Viniferas,1986,TINTAS,Lambrusco,6.245
Viniferas,1986,TINTAS,Malbec,23.431
Viniferas,1986,TINTAS,Marzemina,159.440
Viniferas,1986,TINTAS,Merlot,4.775.740
Viniferas,1986,TINTAS,Marselan,-
Viniferas,1986,TINTAS,Mistura de uvas viníferas tinto,-
Viniferas,1986,TINTAS,Molinera,-
Viniferas,1986,TINTAS,Montepulciano,-
Viniferas,1986,TINTAS,Moscato Bailey,-
Viniferas,1986,TINTAS,Napa Gamay,-
Viniferas,1986,TINTAS,Nebbiolo,357
Viniferas,1986,TINTAS,Petit Verdot,-
Viniferas,1986,TINTAS,Petite Sirah,99.786
Viniferas,1986,TINTAS,Pinotage,13.483
Viniferas,1986,TINTAS,Pinot Noir,202.820
Viniferas,1986,TINTAS,Pinot Saint George,47.600
Viniferas,1986,TINTAS,Piriquita,-
Viniferas,1986,TINTAS,Primitivo,-
Viniferas,1986,TINTAS,Rebo,-
Viniferas,1986,TINTAS,Refosco,-
Viniferas,1986,TINTAS,Rondinella,-
Viniferas,1986,TINTAS,Ruby Cabernet,21
Viniferas,1986,TINTAS,Sangiovese,77.509
Viniferas,1986,TINTAS,Saperavi,-
Viniferas,1986,TINTAS,Sira (falsa),695.871
Viniferas,1986,TINTAS,Tannat,68.352
